file_id,pair_id,topic,task,premise_id,premise_text,hypothesis_id,hypothesis_text,argument_type,original_entailment,original_argument,complex_attack_type,source_file,unique_id,content_length
8,33,Securityprofiling,ARG,12,Profiling alienates groups needed in terrorism fight. Treating all Muslims as suspects also undermines our efforts to gain intelligence on terrorists. We shouldn't be profiling the very communities we need information from to catch the bad guys. Umar Abdul-Muttallab's father gave us such information to prevent the Dec. 25 terror plot.,7.0,"We have seen that certain types of people who fit a certain profile – young men of a particular ethnic background – have been engaged in terror activities, and targeting this sort of passenger would give people a greater sense of security. Profiling has to be backed by this type of statistical and intelligence-based evidence. There would be no point in stopping Muslim grandmothers.",attack,,attack,supported,data\8.csv,8_33,720
8,34,Securityprofiling,ARG,8,"It's not true that all terrorists are Muslims. Any such measure would not only alienate people, it would also be ineffective in terms of stopping terrorists. What's to stop them dressing up as orthodox Jews in order to evade profiling-based searches?",1.0,Airport security profiling is an effective strategy.,attack,contradiction,attack,supported,data\8.csv,8_34,302
8,35,Solarenergy,ARG,18,"Managing solar power's inconsistency is inefficient and costly. Because solar power is very inconsistent, it must be managed heavily. Someone has to constantly monitor solar energy's production, engaging back-up sources when supply is low and storing energy when supply is high. This is inefficient and costly. And, wherever solar power is built, an auxiliary source of power must be built as well. This is costly.",1.0,Solar energy is economically sound.,attack,contradiction,attack,supported,data\8.csv,8_35,449
8,36,Solarenergy,ARG,18,"Managing solar power's inconsistency is inefficient and costly. Because solar power is very inconsistent, it must be managed heavily. Someone has to constantly monitor solar energy's production, engaging back-up sources when supply is low and storing energy when supply is high. This is inefficient and costly. And, wherever solar power is built, an auxiliary source of power must be built as well. This is costly.",6.0,"Solar energy is abundant. Every minute, enough energy arrives at planet Earth to meet human energy demands for a year. It is, therefore, the most abundant energy source available to humans. This abundance makes it an economic gem.",attack,,attack,supported,data\8.csv,8_36,644
8,37,Gasvehicles,ARG,16,"More efficient gasoline cars and hybrids are better than NGVs. The benefits to natural gas vehicles over gasoline vehicles have dropped in the past two decades as new combustion engines are being manufactured to be more efficient and cleaner. Continuing to make gasoline engines more efficient, even by creating hybrid vehicles, will be easier and go just as far as attempting to move to natural gas vehicles.",3.0,"Compared with their petroleum-powered counterparts, natural gas vehicles greatly reduce greenhouse gas emissions. The exhaust created from natural gas contains 70 percent less carbon monoxide, nearly 90 percent less nitrogen oxide and non-methane organic gas, and virtually no particulate matter.",attack,contradiction,attack,supported,data\8.csv,8_37,705
8,38,Gasvehicles,ARG,7,"A recent National Highway Traffic Safety Administration survey reports that 44 percent of drivers have a cell phone with them while driving, a number that will only increase with the proliferation of phone ownership. We calculated that car accidents associated with phone use account for about 300 deaths per year. While small in comparison to the 41,000 annual deaths from car accidents, these deaths raise the question whether cell phone use while driving is justifiable. We think a ban is unwise at this time because vehicular cell phone use provides substantial personal and societal benefits, but does not contribute to a large number of serious accidents.",1.0,The use of cell-phones while driving is a public hazard.,attack,contradiction,attack,supported,data\8.csv,8_38,717
8,39,Cellphones,ARG,12,"Drivers now often use mobile phones to report accidents to the emergency services, and alert the police to dangerous driving, stray animals, unsafe loads, etc.",1.0,The use of cell-phones while driving is a public hazard.,attack,contradiction,attack,supported,data\8.csv,8_39,215
8,40,Cellphones,ARG,15,Cell phone ban introduces new distraction of scanning for cops.,4.0,"Research shows that drivers speaking on a mobile phone have much slower reactions in braking tests than non-users, and are worse even than if they have been drinking.",neutral,,unrelated,supported,data\8.csv,8_40,229
8,41,Cellphones,ARG,14,"Cell phone subscribership in the United States has grown dramatically in recent years, from 92,000 people in 1985 to more than 77 million in 1999. A recent National Highway Traffic Safety Administration survey reports that 44 percent of drivers have a cell phone with them while driving, a number that will only increase with the proliferation of phone ownership. We calculated that car accidents associated with phone use account for about 300 deaths per year. While small in comparison to the 41,000 annual deaths from car accidents, these deaths raise the question whether cell phone use while driving is justifiable. We think a ban is unwise at this time because vehicular cell phone use provides substantial personal and societal benefits, but does not contribute to a large number of serious accidents.",4.0,"Research shows that drivers speaking on a mobile phone have much slower reactions in braking tests than non-users, and are worse even than if they have been drinking.",attack,,attack,supported,data\8.csv,8_41,974
8,42,Cellphones,ARG,16,"Some researchers, in fact, fear that the new law may cause more traffic accidents, not fewer, because they envision more distractions for many motorists. When ring tones chime and drivers scramble to find their newly purchased headsets -- or, alternatively, scan the roadsides for police enforcing the new ban -- their attention, already stretched, will be further taxed.",4.0,"Research shows that drivers speaking on a mobile phone have much slower reactions in braking tests than non-users, and are worse even than if they have been drinking.",neutral,,unrelated,supported,data\8.csv,8_42,537
8,43,Marijuanafree,ARG,21,"No matter what research you read of who's stories you listen to, the fact remains that the bad or good aspects of marijuana use are above all else subjective, and in essence an oppinion. It is simply a judgement call. Each side has it's oppinion on the benefits and/or negative ramifications of marijuana use. With marijuana use there are the same pitfalls as any other life activity... bad judgement yeilds bad results... but our ability to choose for ourselves MUST be preserved.",3.0,"Even if marijuana's effects were isolated to the individual, there is room for the state to protect individuals from harming themselves. This is why it is illegal, in some places, not wear a seat belt. If marijuana's effects are seen as clearly harmful, the state can justly protect its citizens from it.",attack,,attack,supported,data\8.csv,8_43,785
